id,gender
4051156,2
4051310,2
4051725,2
4052042,1
4052124,1
4052234,1
4052598,2
4052614,1
4052624,1
4052624,2
4052663,1
4052849,2
4053047,1
4053085,1
4053137,2
4053146,2
4053161,2
4053304,2
4053315,2
4053478,1
4053571,2
4053657,2
4053835,2
4053883,1
4053907,1
4054243,2
4054522,1
4054588,1
4054906,2
4055168,2
4055263,1
4055327,1
4055377,2
4055536,1
4055555,1
4055662,1
4055683,2
4055837,2
4056265,1
4056351,1
4056366,1
4056382,1
4056396,1
4056414,1
4056417,1
4056473,1
4056554,2
4056559,1
4056647,2
4056691,1
4056757,2
4056768,1
4056798,1
4056838,1
4056879,1
4057011,1
4057217,1
4057303,1
4057312,1
4057345,1
4057413,1
4057863,2
4057991,1
4058027,1
4058049,2
4058150,2
4058206,1
4058220,1
4058274,2
4058279,1
4058310,1
4058344,1
4058347,1
4058355,1
4058368,1
4058373,1
4058375,2
4058421,1
4058548,1
4058609,1
4058744,1
4058853,1
4058909,1
4058987,2
4059083,1
4059108,2
4059146,1
4059224,1
4059227,2
4059232,1
4059328,2
4059401,1
4059418,1
4059468,1
4059504,1
4059514,1
4059553,1
4059554,1
4059555,1
4059601,1
4059665,1
4059695,1
4059719,1
4059733,1
4059857,1
4059922,2
4059930,1
4060060,1
4060321,1
4060413,2
4060417,1
4060437,1
4060581,1
4060654,1
4060656,2
4060667,2
4060922,1
4061004,1
4061005,2
4061066,2
4061095,2
4061349,2
4061563,1
4061676,1
4062008,2
4062076,2
4062106,2
4062134,2
4062224,1
4062225,2
4062311,1
4062522,2
4062557,1
4062749,1
4062773,2
4062858,2
4062906,2
4062925,2
4062932,1
4062976,1
4062987,1
4063090,2
4063111,2
4063168,2
4063193,2
4063285,1
4063287,1
4063298,1
4063306,1
4063344,1
4063644,1
4063978,1
4064036,1
4064258,2
4064541,2
4064579,1
4064584,1
4064660,1
4064678,1
4064778,1
4064804,1
4064807,1
4064885,2
4064969,1
4064981,2
4065149,1
4065391,1
4065556,1
4065620,1
4065773,1
4065925,1
4065934,1
4066018,1
4066137,1
4066320,1
4066345,1
4066409,1
4066507,1
4066699,1
4066772,1
4066837,1
4066838,1
4066844,1
4066861,2
4066867,2
4066871,1
4066955,1
4067114,1
4067385,2
4068242,1
4068244,2
4068363,1
4068374,1
4068386,1
4068428,2
4068518,1
4068698,2
4069040,1
4069539,2
4069700,1
4069770,1
4069820,1
4070277,1
4070453,1
4070668,1
4070710,1
4070768,1
4070778,1
4070817,1
4070877,1
4070895,1
4070900,2
4070935,1
4070965,2
4070971,2
4071008,1
4071079,1
4071097,1
4071145,2
4071152,1
4071401,1
4071611,1
4071814,1
4071938,1
4072068,1
4072071,1
4072115,1
4072172,2
4072456,2
4072518,1
4072612,1
4072613,1
4072773,1
4072788,1
4072806,1
4072811,1
4073206,2
4073941,1
4073950,2
4073952,1
4074003,1
4074024,1
4074074,1
4074231,2
4074265,1
4074326,1
4074335,2
4074390,1
4074414,1
4074418,2
4074526,1
4074584,1
4074617,1
4074630,1
4074649,1
4074670,1
4074702,1
4074884,1
4074960,2
4075097,2
4075190,1
4075238,1
4075270,1
4075308,1
4075327,1
4075407,1
4075463,2
4075470,1
4075561,1
4075566,1
4075606,2
4075619,1
4075770,2
4075963,1
4076109,1
4076115,1
4076144,1
4076184,2
4076246,1
4076246,2
4076298,1
4076527,1
4076620,1
4076638,2
4076778,1
4076850,1
4076851,1
4076937,2
4076968,2
4076983,2
4077091,2
4077100,2
4077145,2
4077146,2
4077147,2
4077156,2
4077160,1
4077267,1
4077271,2
4077294,2
4077302,1
4077305,1
4077514,2
4077540,1
4077594,2
4077625,1
4077632,1
4077635,1
4077664,1
4077714,1
4077742,2
4077766,2
4077767,2
4077794,2
4077892,2
4077950,2
4078257,1
4078288,2
4078376,2
4078454,1
4078674,2
4078697,1
4078747,1
4078781,1
4078790,1
4078801,1
4078803,1
4078817,2
4078832,1
4078832,2
4078841,1
4078910,2
4078917,2
4078980,1
4079023,2
4079064,1
4079110,1
4079118,2
4079141,2
4079168,1
4079312,1
4079754,1
4079860,1
4079969,2
4080060,1
4080108,2
4080201,1
4080222,2
4080278,2
4080411,1
4080426,2
4080427,2
4080428,2
4080429,2
4080430,2
4082036,2
4082069,1
4082087,1
4084395,1
4084416,2
4084435,1
4084770,1
4084798,1
4084803,1
4084829,1
4084882,2
4084964,1
4084990,1
4085037,1
4085086,1
4085682,1
4086005,2
4086013,2
4086092,1
4086297,1
4086399,2
4086502,2
4086509,2
4086587,1
4086596,1
4087450,1
4087752,1
4087893,1
4088196,2
4088227,2
4088283,1
4088705,1
4089120,1
4089130,1
4089147,1
4089156,2
4089221,1
4089224,2
4089244,1
4089265,1
4090327,1
4090328,1
4090495,1
4090810,2
4091177,1
4091473,1
4091592,1
4091625,1
4091627,1
4091668,1
4091675,1
4091713,1
4091851,1
4091942,1
4092085,1
4092088,2
4092362,2
4092405,2
4092495,1
4092507,1
4092613,1
4092621,1
4092670,2
4093786,1
4093850,1
4093965,2
4093966,2
4093971,1
4094052,1
4094062,1
4094063,1
4094083,1
4094094,1
4094158,1
4094217,1
4094221,2
4094314,2
4094377,1
4094443,1
4094567,1
4094806,2
4094809,2
4094954,1
4095053,2
4095055,2
4095067,1
4095132,2
4095133,1
4095185,2
4095194,1
4095272,1
4095284,2
4095317,2
4095370,2
4095471,1
4095517,2
4095583,1
4095629,2
4095632,1
4095763,2
4095873,1
4095874,2
4095901,2
4095954,1
4095973,1
4096173,1
4096176,1
4096180,2
4096202,2
4096229,1
4096310,1
4096353,2
4096443,1
4096612,1
4096742,2
4096750,1
4096839,2
4096906,1
4096964,1
4097027,2
4097034,2
4097172,1
4097244,1
4097296,1
4097320,1
4097327,1
4097336,1
4097340,1
4097392,1
4097530,1
4097568,1
4097652,1
4098182,1
4098444,1
4098574,1
4098968,1
4098973,1
4099343,1
4099351,1
4099464,1
4099471,1
4099850,1
4099951,1
4099971,1
4100002,1
4100040,1
4100083,1
4100096,1
4100110,1
4100138,1
4100181,2
4100207,2
4100215,1
4100263,1
4100289,1
4100317,1
4100406,1
4100410,1
4100410,2
4100478,1
4100484,1
4100497,1
4100500,2
4100513,2
4100547,2
4100552,2
4100609,1
4100611,1
4100617,2
4100625,2
4100631,1
4100650,2
4100661,2
4100680,1
4100681,1
4100754,1
4100831,1
4100919,1
4100925,1
4100975,1
4101011,1
4101035,2
4101050,1
4101065,1
4101149,1
4101199,1
4101203,1
4101213,1
4101235,2
4101238,1
4101313,2
4101353,1
4101399,2
4101410,2
4101444,2
4101503,1
4101514,1
4101557,2
4101572,2
4101668,2
4101677,1
4101755,2
4101825,1
4102281,2
4102629,2
4102906,2
4102963,1
4102974,2
4103048,1
4103250,1
4103259,1
4103283,2
4103475,1
4103477,1
4103478,1
4103602,1
4104152,1
4104283,1
4104599,2
4104613,2
4104692,2
4104697,1
4104710,1
4104739,1
4104756,1
4104898,1
4105121,1
4105196,1
4105218,1
4105234,1
4105283,2
4105346,1
4105365,1
4105375,1
4105695,1
4105705,2
4105721,1
4105857,2
4105961,1
4106283,1
4106399,1
4106403,1
4106404,2
4106428,2
4106450,1
4106529,1
4106675,1
4106773,1
4106837,2
4106938,1
4107214,2
4107224,2
4107227,2
4107284,1
4107373,2
4107490,1
4107608,1
4107636,1
4107657,2
4107665,2
4107857,1
4107859,1
4107902,1
4107988,1
4108006,1
4108020,2
4108021,1
4108036,1
4108075,1
4108098,2
4108102,1
4108135,1
4108135,2
4108139,2
4108172,2
4108203,1
4108204,1
4108282,1
4108668,1
4108692,1
4108711,1
4108712,2
4108713,2
4108724,1
4108772,2
4108801,1
4109151,1
4109218,1
4109240,1
4109280,1
4109525,1
4109610,1
4109692,1
4109714,1
4109921,1
4109927,2
4109941,2
4109950,1
4110275,1
4110341,2
4110393,1
4110557,1
4110612,1
4110614,1
4110618,2
4110631,2
4110654,1
4110706,1
4111003,1
4111007,2
4111021,1
4111169,1
4111228,1
4111233,1
4111717,2
4112027,1
4112054,1
4112058,1
4112059,1
4112077,1
4112146,1
4112167,1
4112198,2
4112201,1
4112226,1
4112257,1
4112305,1
4112420,2
4112433,1
4112565,2
4112590,1
4112603,1
4112663,1
4112715,2
4112756,1
4112803,2
4112859,2
4112904,2
4112970,1
4113058,2
4113059,1
4113189,2
4113213,1
4113264,2
4113328,1
4113354,1
4113357,1
4113373,1
4113374,2
4113393,1
4113403,2
4113428,1
4113430,2
4113480,1
4113490,2
4113565,2
4113659,1
4114499,1
4114558,1
4114740,1
4114766,1
4114777,1
4114825,1
4114849,1
4114852,1
4114882,1
4114909,2
4114916,1
4114929,1
4114931,1
4114939,2
4115141,1
4115441,1
4115593,2
4115655,1
4116369,2
4116375,1
4116747,2
4116757,2
4116845,2
4117432,1
4117665,2
4119957,2
4122333,2
4122338,1
4122339,1
4122472,1
4122473,2
4123187,1
4123193,1
4123395,1
4123430,1
4123462,1
4123502,1
4123662,1
4123730,2
4123801,1
4123894,1
4123895,1
4124093,2
4124119,1
4124167,1
4124212,1
4124220,1
4124344,1
4124404,2
4124434,2
4124454,2
4124459,1
4124532,2
4124670,1
4124681,2
4124757,2
4124760,1
4124840,1
4125331,1
4125468,1
4125489,1
4125515,2
4125626,1
4125680,1
4125713,1
4125820,1
4125848,1
4125889,2
4125945,2
4125947,2
4126059,1
4126078,1
4126099,2
4126100,1
4126116,1
4126208,1
4126272,1
4126323,1
4126347,1
4126373,1
4126377,1
4126474,2
4126475,1
4126479,1
4126535,1
4126629,2
4126676,2
4127001,1
4127324,2
4127709,1
4127869,1
4128216,1
4128584,1
4129140,1
4129183,1
4129285,1
4129327,2
4129347,1
4129348,1
4129382,2
4129461,1
4129482,1
4129936,1
4130265,2
4130380,1
4130387,1
4130399,1
4130537,2
4130861,1
4131138,1
4131283,1
4131294,1
4131333,2
4131370,1
4131621,1
4131766,1
4131819,2
4131846,1
4131941,2
4131963,1
4132024,1
4132090,1
4132375,1
4132379,2
4132560,2
4132569,2
4132664,1
4132767,2
4132883,1
4132968,1
4132971,1
4133006,1
4133032,1
4133095,2
4133133,1
4133135,1
4133317,1
4133352,1
4133484,1
4133629,1
4133721,1
4134031,1
4134151,2
4134154,1
4134158,2
4134167,2
4134230,1
4134314,2
4134326,2
4134403,2
4134443,2
4134551,1
4134592,2
4134835,2
4134901,2
4134904,1
4134906,1
4134966,1
4135098,1
4135159,1
4135179,2
4135294,2
4135305,1
4135438,1
4135625,2
4135808,1
4135847,2
4135966,1
4135974,1
4135978,1
4136026,1
4136074,1
4136117,1
4136145,2
4136147,2
4136153,1
4136261,1
4136386,1
4136644,1
4136731,1
4136732,1
4136763,1
4136813,2
4136831,1
4136840,2
4136893,1
4136897,1
4137010,1
4137099,2
4137190,1
4137392,1
4137459,1
4137512,1
4137563,2
4137575,1
4137578,2
4137701,1
4137739,1
4137770,2
4137816,1
4137904,1
4137923,1
4137941,1
4138049,2
4138079,1
4138099,1
4138127,1
4138132,2
4138159,1
4138188,1
4138446,2
4138700,1
4138713,1
4138714,1
4138780,1
4138871,2
4140120,2
4140202,2
4140310,1
4140313,1
4140315,1
4140351,1
4140432,2
4140486,1
4140570,1
4140579,2
4140720,1
4141020,1
4141264,1
4141270,1
4141305,1
4141340,2
4141350,2
4141368,1
4141373,2
4141378,2
4141416,1
4141418,1
4141781,1
4141894,1
4141945,1
4142111,2
4142113,2
4142241,2
4142580,1
4142585,2
4142638,1
4142703,1
4142707,2
4142787,1
4142792,1
4142816,1
4142819,1
4142942,1
4143070,1
4143071,1
4143169,1
4143236,1
4143782,2
4143794,2
4143888,2
4143912,1
4144072,1
4144247,2
4145219,1
4145291,1
4145535,2
4145663,1
4145761,1
4145835,1
4145887,2
4145905,1
4145915,2
4145920,1
4145947,2
4145959,1
4145970,2
4146005,1
4146041,2
4146047,1
4146717,2
4146818,2
4146866,1
4146878,1
4146912,1
4146916,2
4147062,1
4147074,2
4147085,1
4147131,1
4147259,1
4147335,1
4147363,2
4147383,2
4147632,1
4147671,1
4147698,2
4147774,1
4147874,1
4148258,1
4148341,1
4148377,1
4148490,1
4148519,1
4148526,1
4148545,1
4148789,2
4148806,1
4148807,1
4148865,1
4148892,1
4149053,2
4149124,1
4149189,1
4149215,2
4149307,1
4149464,1
4149494,1
4149575,1
4149705,1
4149835,2
4149991,2
4150097,2
4150195,1
4150210,2
4150214,1
4150347,1
4150561,1
4150607,1
4150758,1
4150788,2
4150833,1
4150846,2
4150899,1
4150955,2
4151030,2
4151034,2
4151162,1
4151274,1
4151321,2
4151481,1
4151499,2
4151569,1
4151849,1
4151879,1
4152016,2
4152036,1
4152041,2
4152052,1
4152389,1
4152601,1
4152769,1
4152992,2
4153025,1
4153257,2
4153568,1
4153586,1
4153588,1
4153621,1
4153632,1
4153697,1
4153832,2
4153889,2
4154144,1
4154167,1
4154388,1
4154561,1
4154727,1
4154901,1
4154913,1
4154951,1
4154952,1
4154958,1
4155037,1
4155070,2
4155261,1
4155664,1
4155667,2
4155798,2
4155980,1
4156198,1
4156287,1
4157087,1
4157344,1
4157700,1
4157721,2
4157734,2
4157740,1
4157791,2
4157825,2
4157945,1
4157982,1
4157990,1
4158057,1
4158181,1
4158562,1
4158602,2
4158890,2
4158895,2
4158914,1
4158937,1
4158950,2
4158952,1
4158961,1
4158996,2
4159089,2
4159210,2
4159224,2
4159271,1
4159277,1
4159370,1
4159399,1
4159453,1
4159465,2
4159521,1
4159552,1
4159583,1
4159914,1
4159994,1
4160000,1
4160002,2
4160004,1
4160005,2
4160008,2
4160009,1
4160014,1
4160015,1
4160016,2
4160027,1
4160032,1
4160033,1
4160053,2
4160062,1
4160069,1
4160078,2
4160081,1
4160085,2
4160095,1
4160096,1
4160107,1
4160113,1
4160119,2
4160122,1
4160245,2
4160654,1
4160784,2
4161360,1
4161360,2
4161436,1
4161451,2
4161514,2
4161925,2
4161944,1
4162220,2
4162227,1
4162262,1
4162272,1
4162361,1
4162366,1
4162444,1
4162478,1
4162637,1
4163368,1
4163386,1
4163521,2
4163641,1
4163707,2
4163708,1
4163716,2
4164106,1
4164356,1
4164371,1
4164406,2
4164416,1
4164551,2
4164571,1
4164788,2
4164815,1
4164925,1
4164933,1
4164963,1
4165032,1
4165042,1
4165069,1
4165653,2
4165665,2
4165688,2
4165697,1
4165709,1
4165721,1
4166049,1
4166158,2
4166244,2
4166249,2
4166278,2
4166404,2
4166417,1
4166418,1
4166436,1
4166437,1
4166789,2
4166971,1
4167193,1
4167199,1
4167212,1
4167214,1
4167216,1
4167223,1
4167265,1
4167375,1
4167457,1
4167676,2
4167835,1
4168057,1
4168090,1
4168195,2
4168204,2
4168434,1
4168437,2
4168702,1
4168808,1
4168855,1
4168942,1
4168999,1
4169118,1
4169515,1
4169622,1
4169645,1
4169681,1
4169689,1
4169768,2
4169844,1
4169881,1
4169906,1
4170073,1
4170221,1
4170297,1
4170534,2
4170630,2
4170758,1
4170780,1
4170834,1
4170872,2
4170888,1
4170889,1
4170971,1
4171458,1
4171471,1
4171478,1
4171527,1
4171628,1
4171722,2
4171858,1
4171922,2
4171952,1
4171958,1
4171994,1
4172060,1
4172077,2
4172196,1
4172200,2
4172264,1
4172678,1
4172679,1
4172699,1
4172711,1
4172787,1
4172865,2
4172888,1
4172896,1
4172931,2
4172968,2
4173284,1
4173365,1
4173400,2
4173402,1
4173411,2
4173424,1
4173450,1
4173513,2
4173726,1
4174309,1
4174547,2
4174572,1
4174620,1
4174641,1
4174646,2
4174691,2
4174717,1
4175094,1
4175221,1
4175547,2
4175550,2
4175581,1
4175750,1
4175808,1
4175866,1
4175917,1
4175985,2
4176040,2
4176151,2
4176309,1
4176717,1
4176725,1
4176804,2
4176868,2
4176927,1
4176931,2
4177278,2
4177447,2
4178148,1
4178197,1
4178233,1
4178399,2
4178587,2
4178738,2
4178901,1
4178901,2
4178931,1
4179217,1
4179443,1
4179444,1
4179472,2
4179474,1
4180024,1
4180061,1
4180306,2
4180746,1
4180760,1
4180806,1
4180814,1
4180876,1
4180879,1
4180966,1
4181013,1
4181042,2
4181248,1
4181282,2
4181329,1
4181407,1
4181597,1
4181800,2
4181926,1
4181928,2
4181933,1
4181935,2
4181972,1
4182012,2
4182123,1
4182129,1
4182130,1
4182306,1
4182601,1
4182601,2
4182696,2
4182697,2
4182698,1
4182704,1
4182715,2
4182723,1
4182900,2
4182946,1
4182991,1
4183048,2
4183143,1
4183146,1
4183177,1
4183418,1
4183422,1
4183425,1
4183482,1
4183566,2
4183573,1
4183723,1
4183849,1
4183870,1
4183878,1
4184027,1
4184034,2
4184074,2
4184163,1
4184273,1
4184343,1
4184379,1
4184578,1
4184651,2
4184854,2
4184970,1
4185039,1
4185111,1
4185508,1
4185523,1
4185722,1
4185760,1
4185800,1
4185824,2
4185851,1
4185882,1
4185899,1
4186023,2
4186025,1
4186026,2
4186271,1
4186286,2
4186424,2
4186495,2
4186518,2
4186531,1
4186657,2
4186749,2
4187090,1
4187330,2
4187347,1
4187378,1
4187488,2
4187786,2
4187856,1
4187945,2
4188225,1
4188324,2
4188380,1
4188676,1
4188689,1
4188727,1
4188753,1
4188813,1
4188831,1
4188989,1
4189275,1
4189574,1
4189639,1
4189640,2
4189951,1
4190278,1
4190336,1
4190410,1
4190414,1
4190503,1
4190563,1
4190700,1
4190808,1
4190809,1
4190890,1
4191186,1
4191200,1
4191408,1
4191538,1
4191554,1
4191579,1
4191612,2
4191721,2
4191954,1
4191993,1
4192075,2
4192158,1
4192277,1
4192284,1
4192341,1
4192437,1
4192471,2
4192555,2
4193032,2
4193033,2
4193036,1
4193188,1
4193232,2
4193347,1
4193570,1
4193672,1
4193698,1
4193746,1
4193753,2
4193761,1
4193787,2
4193936,2
4194055,1
4194206,1
4194238,2
4194496,1
4194680,2
4195020,2
4195057,1
4195060,2
4195110,2
4195121,2
4195160,2
4195225,2
4195249,2
4195295,2
4195334,1
4195371,1
4195375,2
4195394,1
4195569,1
4195660,2
4195824,2
4195836,1
4195882,2
4195919,1
4195962,1
4196142,1
4196797,2
4197069,1
4197265,1
4197343,1
4197586,1
4197738,1
4197772,1
4197899,1
4197913,1
4197915,1
4197923,1
4198205,1
4198222,2
4198245,2
4198295,1
4198296,1
4198304,1
4198319,1
4198337,2
4198406,2
4198470,1
4198478,2
4198528,1
4198538,1
4198543,2
4198733,1
4198747,2
4198858,1
4199016,1
4199695,1
4199717,1
4199777,2
4199865,1
4199884,2
4199966,1
4200100,2
4200209,2
4200216,1
4200359,1
4200362,1
4200430,1
4200531,1
4200596,2
4200620,2
4200657,1
4200786,1
4200816,2
4200834,1
4200856,1
4200914,2
4200916,2
4200968,1
4200987,2
4201035,2
4201052,2
4201078,2
4201081,1
4201181,1
4201211,2
4201253,1
4201260,1
4201286,1
4201373,1
4201374,1
4201441,1
4201446,1
4201607,1
4201622,2
4201740,1
4202262,1
4202371,1
4202394,2
4202412,2
4202424,1
4202458,2
4202541,1
4202637,1
4202666,1
4202677,2
4202717,1
4202890,2
4202891,2
4202915,2
4202926,2
4202948,2
4203447,2
4203509,1
4203608,1
4203700,1
4203729,1
4203802,1
4204023,1
4204194,2
4204346,1
4204356,1
4204439,1
4204449,1
4204451,1
4204838,1
4204998,1
4205131,1
4205165,1
4205612,1
4205710,1
4205793,2
4205975,2
4206033,1
4206079,1
4206096,1
4206279,1
4206382,1
4206410,1
4206421,1
4206424,1
4206453,2
4206484,2
4206494,1
4206507,1
4206591,1
4206625,2
4206684,1
4206718,1
4206718,2
4206764,1
4206771,1
4206772,1
4206780,1
4206784,1
4207045,2
4207071,2
4207100,1
4207116,1
4207202,2
4207220,1
4207292,1
4207329,1
4207352,1
4207380,1
4207422,1
4207503,2
4207524,2
4207525,1
4207621,1
4207651,2
4207786,1
4207924,2
4208088,1
4208232,1
4208270,1
4208313,1
4208332,1
4208433,2
4208460,1
4208479,1
4208538,1
4208543,2
4208587,2
4208590,1
4208595,2
4208598,1
4208732,2
4209290,1
4209411,2
4209419,2
4209440,2
4209498,1
4209509,1
4209537,2
4209567,1
4209589,2
4209596,2
4209601,1
4209601,2
4209606,2
4209614,2
4209641,2
4209646,2
4209666,1
4209775,2
4209825,1
4209835,1
4209842,2
4209847,1
4209859,1
4209892,1
4209893,1
4210033,1
4210136,1
4210147,1
4210182,2
4210512,2
4210646,1
4210824,1
4210824,2
4211083,2
4211185,1
4211280,1
4211330,1
4211383,1
4211418,1
4211494,1
4211895,1
4212023,2
4212041,1
4212241,1
4212454,1
4212502,2
4212541,1
4212554,2
4212758,1
4212774,2
4212787,2
4212798,1
4212799,1
4212878,1
4212889,2
4212957,1
4212971,2
4212990,1
4213054,1
4213086,2
4213096,1
4213226,1
4213323,2
4214068,1
4214458,1
4214551,2
4215502,1
4215503,1
4215606,1
4216339,2
4216343,2
4216449,1
4216484,1
4216515,2
4216534,2
4216940,1
4216979,2
4216988,2
4216990,1
4217015,2
4217040,2
4217074,1
4217075,1
4217567,1
4217575,2
4217644,2
4217683,2
4217747,2
4217961,1
4217973,1
4217987,1
4218357,1
4218556,1
4218898,1
4218902,2
4218983,1
4219086,2
4219378,1
4219417,1
4219472,1
4219477,1
4219486,1
4219499,1
4219500,1
4219730,2
4219731,2
4219766,2
4219924,2
4220012,1
4220084,1
4220389,1
4220423,2
4220537,1
4220550,2
4220557,1
4220692,1
4220798,2
4220815,1
4220822,1
4220919,1
4221024,2
4221050,1
4221115,2
4221341,1
4221342,1
4221430,1
4221447,2
4221500,1
4221550,2
4221669,1
4222017,1
4222066,1
4222112,2
4222132,2
4222205,1
4222225,1
4222309,1
4222390,2
4222595,1
4222608,1
4222680,2
4222728,1
4222773,1
4222918,1
4223003,1
4223107,1
4223315,2
4223327,1
4223379,1
4223400,2
4223473,1
4224466,1
4224660,2
4224724,1
4224910,1
4224972,1
4225086,1
4225089,1
4225091,2
4225120,1
4225151,1
4225394,1
4225606,2
4225705,2
4225718,1
4226011,1
4226033,1
4226038,1
4226337,2
4226515,1
4226556,1
4226619,1
4226743,2
4226861,2
4226867,2
4227094,2
4227140,2
4227187,2
4227366,1
4227401,1
4227499,2
4227832,2
4227945,1
4228181,1
4228210,1
4228223,1
4228354,1
4228359,1
4228369,2
4228545,2
4228580,1
4228596,2
4228632,1
4228634,2
4228643,1
4228717,2
4228719,2
4228741,2
4228954,1
4229115,1
4229179,1
4229350,1
4229372,1
4229405,1
4229423,2
4229448,2
4229470,1
4229485,1
4229492,1
4229542,1
4229580,1
4229594,1
4229602,1
4229639,1
4229641,1
4229978,1
4230098,1
4230139,1
4230195,1
4230225,2
4230236,1
4230465,1
4230815,1
4230818,1
4230819,1
4230843,1
4231056,2
4231072,2
4231108,1
4231116,1
4231289,2
4231312,2
4231333,1
4231340,1
4231410,1
4231417,1
4231434,1
4231473,1
4231499,1
4231599,1
4231609,2
4231644,1
4231677,1
4231710,1
4231745,1
4231916,1
4231968,1
4231970,1
4232080,1
4232080,2
4232083,1
4232097,2
4232112,2
4232194,2
4232434,2
4232462,2
4232469,1
4232561,1
4232570,1
4232583,2
4232600,1
4232664,1
4232698,2
4232722,1
4232743,1
4232767,1
4232798,1
4232812,1
4232829,1
4232832,1
4232845,2
4232851,1
4232891,2
4232915,1
4232984,1
4232998,1
4233063,1
4233082,2
4233130,1
4233207,1
4233210,1
4233213,1
4233227,2
4233234,1
4233348,1
4233385,1
4233387,2
4233398,1
4233415,1
4233432,1
4233433,1
4233439,1
4233476,1
4233552,2
4233557,1
4233560,1
4233626,2
4233745,2
4233869,1
4234004,1
4234105,2
4234133,2
4234408,2
4234409,2
4234429,2
4234441,1
4234757,1
4235148,1
4235149,1
4235239,1
4235280,1
4235305,1
4235488,2
4235669,1
4235704,1
4235864,1
4235881,1
4235955,2
4236207,2
4236253,2
4236443,1
4236508,2
4236569,1
4236676,2
4236684,2
4236763,2
4236941,1
4237075,1
4237078,2
4237133,1
4237177,1
4237198,1
4237201,1
4237347,1
4237577,1
4237687,1
4237890,1
4237972,1
4238058,1
4238088,1
4238108,1
4238177,1
4238336,1
4238363,1
4238387,1
4238425,1
4238565,2
4238574,1
4238598,1
4238600,2
4238606,1
4238609,2
4238806,1
4238828,1
4238906,1
4239022,2
4239301,1
4239329,1
4239345,2
4239402,2
4239407,1
4239407,2
4239430,1
4239434,1
4239467,1
4239523,1
4239633,1
4239727,1
4239785,1
4239828,1
4239829,1
4240034,2
4240136,1
4240182,2
4240268,1
4240291,1
4240360,2
4240361,1
4240528,1
4240576,1
4240583,1
4240609,1
4240626,1
4240634,1
4240639,2
4240681,1
4240691,1
4240749,2
4240763,2
4240806,2
4241062,1
4241097,1
4241179,2
4241335,2
4241443,1
4241445,2
4241472,1
4241611,2
4241739,1
4241744,1
4241746,2
4241773,2
4241776,1
4241811,2
4241832,2
4241854,1
4241854,2
4241898,1
4241904,1
4241908,1
4241910,2
4242036,1
4242062,2
4242075,2
4242104,1
4242144,1
4242146,2
4242196,1
4242320,1
4242325,1
4242326,1
4242327,1
4242397,1
4242410,1
4242450,2
4242489,1
4242489,2
4242504,2
4242506,2
4242550,1
4242551,1
4242602,2
4242689,1
4242702,2
4242756,1
4242760,1
4242923,2
4242927,2
4243057,1
4243067,2
4243353,2
4243378,2
4243641,1
4243795,1
4243915,2
4243963,1
4243970,1
4244077,2
4244083,1
4244117,2
4244309,1
4244346,1
4244422,1
4244426,1
4244430,1
4244465,2
4244478,1
4244647,1
4244735,1
4244758,1
4244999,2
4245033,1
4245200,2
4245214,1
4245221,2
4245278,2
4245286,1
4245310,1
4245311,1
4245313,1
4245415,1
4245427,1
4245447,1
4245614,1
4245688,1
4245968,1
4245980,1
4245984,1
4245986,1
4246038,2
4246231,1
4246287,2
4246366,1
4246377,1
4246415,1
4246709,2
4247019,1
4247064,2
4247158,2
4247200,1
4247291,2
4247298,1
4247445,1
4247601,2
4247664,2
4247671,1
4247705,1
4247724,1
4247826,1
4247895,2
4247942,1
4247968,1
4247980,1
4247997,1
4248021,1
4248033,1
4248076,1
4248150,1
4248161,1
4248162,1
4248186,1
4248235,2
4248497,1
4248509,1
4248934,1
4248954,1
4248958,2
4248988,1
4249001,1
4249056,1
4249092,2
4249145,1
4249157,1
4249406,1
4249460,1
4249463,2
4249550,1
4249602,1
4249617,1
4249719,1
4249734,1
4249737,2
4249774,1
4249788,1
4249793,1
4249806,1
4249848,1
4249862,1
4249875,1
4249886,1
4249904,2
4249943,2
4249978,1
4249997,2
4250019,2
4250065,1
4250096,2
4250237,1
4250317,1
4250607,1
4250824,1
4250868,1
4250934,1
4251254,1
4251256,1
4251281,1
4251304,1
4251328,1
4251334,1
4251429,2
4251446,1
4251453,1
4251843,2
4251959,1
4252015,1
4252114,1
4252185,2
4252222,2
4252254,1
4252280,1
4252281,1
4252304,1
4252404,1
4252431,1
4252438,1
4252515,1
4252524,1
4252660,1
4252672,1
4252811,1
4252813,1
4252937,1
4253308,2
4253440,2
4253513,1
4253526,2
4253559,2
4253566,2
4253569,2
4253574,1
4253581,1
4253594,2
4253603,1
4253945,2
4253954,1
4254010,1
4254096,1
4254146,1
4254176,2
4254482,2
4254565,2
4254596,1
4254667,1
4254783,1
4254783,2
4254818,1
4254959,1
4254965,1
4255057,1
4255122,1
4255130,2
4255140,1
4255192,1
4255199,1
4255202,1
4255500,1
4255853,1
4255878,1
4255974,1
4255978,1
4256005,1
4256033,1
4256154,1
4256374,1
4256381,1
4256523,1
4257215,2
4257240,1
4257304,2
4257515,1
4257594,2
4257634,1
4257642,2
4257656,2
4257698,2
4257988,1
4257995,1
4258123,1
4258164,2
4258177,1
4258238,1
4258403,1
4258429,2
4258447,1
4258462,2
4258555,2
4258588,1
4258628,1
4258740,1
4258776,1
4258792,1
4258854,1
4259112,2
4259134,2
4259136,2
4259198,1
4259486,1
4259870,1
